,Mother_Eductaion,Binned_Revision_Time,Father_Education,Wants_Higher_Education,Age,Past_Class_Failures,Week_Drugs_Consumption,Abscence,Extra_Activities,Internet_Access,Final_grade
4905,2,Medium_time,2,yes,18,0,2,2,yes,yes,Medium
4906,3,short_time,2,yes,17,0,2,2,no,no,Medium
4907,1,short_time,1,yes,17,2,2,2,yes,yes,Low
4908,2,Medium_time,1,yes,16,1,2,8,no,yes,Medium
4909,4,Medium_time,4,yes,15,0,3,2,yes,yes,High
4910,2,Medium_time,1,no,19,1,4,4,no,yes,Low
4911,4,long_time,4,yes,16,0,1,0,no,yes,Medium
4912,4,long_time,4,yes,16,0,1,4,no,yes,Medium
4913,3,very_long_time,2,yes,17,0,1,0,no,no,High
4914,1,short_time,2,yes,16,2,2,14,yes,yes,Medium
4915,3,Medium_time,2,yes,16,0,3,6,no,yes,Medium
4916,4,long_time,3,yes,15,0,1,0,no,yes,Medium
4917,2,Medium_time,2,yes,18,0,2,4,yes,yes,Medium
4918,2,Medium_time,2,yes,16,0,1,4,yes,yes,Medium
4919,1,Medium_time,2,yes,20,0,4,0,yes,yes,Medium
4920,1,long_time,2,yes,20,1,3,4,no,yes,Medium
4921,3,short_time,1,yes,16,0,5,18,no,yes,Low
4922,1,Medium_time,1,no,19,1,4,0,no,yes,Medium
4923,1,short_time,1,no,19,1,5,0,no,yes,Low
4924,4,long_time,2,yes,15,0,1,2,yes,yes,Medium
4925,2,Medium_time,1,yes,17,1,2,0,yes,yes,Low
4926,4,Medium_time,3,yes,16,0,4,2,no,yes,Medium
4927,3,short_time,3,yes,16,0,1,0,no,yes,Medium
4928,4,long_time,3,yes,16,0,3,0,yes,yes,High
4929,2,Medium_time,4,yes,17,0,1,2,yes,no,Medium
4930,2,very_long_time,2,yes,15,0,1,4,yes,yes,Medium
4931,4,long_time,4,yes,16,0,5,4,no,yes,High
4932,3,Medium_time,1,yes,15,1,5,9,no,yes,Medium
4933,2,Medium_time,2,yes,16,0,3,4,no,yes,Medium
4934,2,short_time,0,no,16,0,3,4,no,no,Medium
4935,3,short_time,4,yes,15,0,2,4,yes,yes,Medium
4936,3,very_long_time,2,yes,19,1,1,6,no,yes,Low
4937,3,Medium_time,2,yes,16,0,3,0,no,yes,Medium
4938,4,Medium_time,4,yes,15,0,2,6,yes,yes,Medium
4939,4,Medium_time,4,yes,17,0,1,24,yes,yes,High
4940,4,long_time,3,yes,15,0,3,0,yes,yes,High
4941,4,Medium_time,2,yes,15,0,3,4,yes,yes,High
4942,3,short_time,1,no,19,1,2,4,no,yes,Low
4943,1,long_time,4,yes,17,0,3,0,yes,yes,High
4944,4,long_time,2,yes,15,0,2,0,yes,yes,Medium
4945,3,very_long_time,2,yes,18,1,3,4,no,yes,Medium
4946,3,Medium_time,1,no,19,1,5,4,no,yes,Low
4947,3,Medium_time,4,yes,18,1,2,0,yes,yes,Low
4948,3,Medium_time,3,yes,18,0,3,3,no,yes,Medium
4949,3,Medium_time,1,yes,19,0,2,0,yes,yes,Medium
4950,1,short_time,1,no,19,1,3,0,yes,yes,Low
4951,4,Medium_time,3,yes,17,0,1,4,yes,yes,Medium
4952,4,Medium_time,2,yes,18,0,2,2,yes,yes,Medium
4953,4,Medium_time,3,yes,15,0,2,2,no,yes,Medium
4954,3,long_time,1,yes,16,0,3,7,yes,yes,Medium
4955,4,Medium_time,2,yes,15,0,3,22,yes,yes,Medium
4956,3,Medium_time,0,yes,16,0,3,0,no,yes,Low
4957,1,short_time,1,no,19,3,5,0,no,yes,Low
4958,3,Medium_time,2,yes,15,0,3,0,no,yes,Medium
4959,2,Medium_time,1,no,16,1,3,11,no,yes,Medium
4960,3,Medium_time,3,yes,16,0,3,4,no,yes,Medium
4961,2,Medium_time,2,yes,16,0,1,0,yes,yes,Medium
4962,3,short_time,2,yes,16,0,1,0,yes,yes,Medium
4963,4,Medium_time,2,yes,15,0,2,0,no,yes,Medium
4964,3,Medium_time,4,yes,18,0,4,8,yes,yes,Low
4965,4,Medium_time,4,yes,16,0,1,0,yes,yes,High
4966,2,Medium_time,2,yes,17,0,2,0,no,yes,Medium
4967,1,Medium_time,2,yes,16,0,1,8,no,yes,Medium
4968,2,short_time,2,yes,17,2,3,16,yes,yes,Medium
4969,2,Medium_time,3,yes,16,0,3,4,no,yes,Medium
4970,3,Medium_time,4,yes,16,0,3,2,no,no,Medium
4971,1,short_time,0,yes,17,0,2,5,yes,yes,Medium
4972,4,Medium_time,3,yes,15,0,1,8,yes,yes,Medium
4973,3,Medium_time,2,yes,18,1,3,0,yes,yes,Low
4974,1,short_time,2,no,19,2,5,9,yes,yes,Medium
4975,4,Medium_time,4,yes,15,0,3,4,yes,yes,High
4976,0,Medium_time,2,no,17,0,5,8,no,no,Low
4977,4,Medium_time,4,yes,15,0,2,4,yes,yes,Medium
4978,3,Medium_time,4,yes,16,0,3,0,yes,yes,Medium
4979,3,Medium_time,2,yes,17,0,2,8,yes,yes,Medium
4980,3,long_time,1,yes,16,2,5,4,no,yes,Medium
4981,4,Medium_time,4,yes,16,0,3,2,yes,yes,Medium
4982,2,Medium_time,2,yes,17,0,2,8,no,yes,Medium
4983,1,Medium_time,2,yes,16,3,2,0,yes,no,Medium
4984,1,short_time,2,no,18,1,5,3,no,no,Low
4985,3,Medium_time,2,yes,15,0,2,0,no,yes,Medium
4986,3,long_time,4,yes,18,0,1,4,yes,yes,Low
4987,3,long_time,1,yes,16,3,2,0,yes,no,Medium
4988,2,short_time,2,no,17,1,4,0,no,yes,Low
4989,2,Medium_time,4,yes,16,0,3,2,yes,yes,Medium
4990,2,Medium_time,1,no,17,1,3,24,yes,yes,Medium
4991,3,Medium_time,3,no,19,1,2,0,no,no,Low
4992,4,Medium_time,1,no,16,1,5,3,no,yes,Low
4993,3,Medium_time,2,yes,17,0,1,4,yes,yes,Medium
4994,2,Medium_time,2,yes,16,0,2,4,no,yes,Medium
4995,3,Medium_time,2,yes,15,0,2,2,no,yes,Medium
4996,2,Medium_time,3,yes,18,0,3,13,yes,yes,Medium
4997,4,long_time,3,yes,15,0,3,0,yes,yes,High
4998,3,Medium_time,1,yes,16,1,1,14,yes,yes,Medium
4999,4,Medium_time,3,yes,16,0,4,0,yes,yes,Medium
5000,4,Medium_time,4,yes,15,0,3,16,no,yes,High
5001,1,Medium_time,1,no,17,1,2,0,no,yes,Low
5002,3,Medium_time,1,yes,19,1,4,4,no,yes,Low
5003,3,short_time,3,yes,17,0,3,6,yes,yes,Medium
5004,1,Medium_time,1,no,16,2,3,8,no,no,Low
5005,3,Medium_time,1,yes,16,2,3,4,yes,yes,Medium
5006,2,very_long_time,3,yes,15,0,3,10,yes,yes,Low
5007,3,Medium_time,2,yes,15,2,3,10,no,no,Low
5008,1,short_time,1,no,19,3,3,0,no,yes,Low
5009,4,long_time,4,yes,15,0,1,0,no,yes,High
5010,1,short_time,1,no,18,1,5,0,yes,yes,Low
5011,1,short_time,1,yes,17,0,3,0,no,yes,Medium
5012,4,Medium_time,4,yes,16,0,2,6,no,yes,Low
5013,3,Medium_time,1,yes,16,1,1,4,yes,yes,Low
5014,3,short_time,1,no,20,1,5,0,yes,yes,Medium
5015,4,Medium_time,3,yes,15,0,3,0,yes,yes,High
5016,3,very_long_time,2,yes,15,0,4,4,no,yes,Medium
5017,2,short_time,1,yes,16,0,2,8,yes,no,Medium
5018,1,short_time,2,no,19,1,2,0,no,yes,Low
5019,2,short_time,3,yes,15,0,2,2,no,yes,High
5020,3,Medium_time,2,yes,16,0,3,4,yes,yes,Medium
5021,3,short_time,1,no,17,0,2,8,yes,yes,Low
5022,4,Medium_time,4,yes,16,0,1,0,yes,yes,Medium
5023,3,Medium_time,2,yes,15,0,1,0,no,yes,High
5024,1,short_time,1,yes,18,1,4,6,yes,yes,Low
5025,3,very_long_time,3,yes,17,0,1,8,no,yes,Medium
5026,3,Medium_time,3,yes,16,0,4,4,yes,yes,Medium
5027,3,Medium_time,2,no,16,0,2,0,no,no,Medium
5028,4,Medium_time,2,yes,16,0,2,4,yes,yes,Medium
5029,1,short_time,1,no,17,2,1,0,yes,yes,Medium
5030,2,Medium_time,2,yes,16,0,5,0,yes,yes,Medium
5031,3,very_long_time,3,yes,15,0,4,8,yes,yes,Medium
5032,4,Medium_time,4,yes,16,0,1,0,yes,yes,Medium
5033,3,Medium_time,2,yes,17,0,3,4,no,yes,Medium
5034,2,long_time,2,yes,21,0,1,0,no,no,Low
5035,4,very_long_time,2,yes,15,0,3,6,yes,yes,Medium
5036,3,Medium_time,2,yes,15,0,3,2,no,yes,Medium
5037,4,long_time,3,yes,16,0,1,4,yes,yes,Medium
5038,4,Medium_time,4,yes,16,0,1,2,yes,yes,Medium
5039,3,Medium_time,3,yes,18,2,3,2,no,yes,Medium
5040,3,Medium_time,1,yes,20,1,2,3,no,yes,Medium
5041,2,Medium_time,2,yes,15,0,4,10,yes,yes,Medium
5042,2,Medium_time,1,no,19,1,4,8,yes,yes,Medium
5043,3,Medium_time,3,yes,15,0,2,4,no,yes,Medium
5044,3,very_long_time,2,yes,17,0,4,4,yes,yes,Medium
5045,4,Medium_time,4,yes,15,0,1,4,yes,yes,Medium
5046,4,Medium_time,4,yes,15,0,2,4,no,yes,High
5047,1,short_time,1,no,19,1,1,0,yes,yes,Low
5048,3,very_long_time,2,yes,17,0,1,0,yes,yes,Medium
5049,3,Medium_time,4,yes,15,0,3,0,yes,yes,Medium
5050,1,Medium_time,1,no,16,0,3,4,yes,yes,Low
5051,1,short_time,1,no,17,1,5,0,no,yes,Low
5052,4,very_long_time,4,yes,18,0,3,4,no,yes,Medium
5053,3,short_time,2,no,17,1,3,5,no,yes,Low
5054,3,Medium_time,1,yes,16,0,4,8,yes,yes,Medium
5055,3,Medium_time,2,yes,18,0,3,4,no,yes,Medium
5056,1,Medium_time,2,yes,17,0,1,3,no,no,Medium
5057,3,Medium_time,2,yes,16,2,1,0,yes,yes,Medium
5058,3,Medium_time,2,yes,16,0,3,0,no,yes,Medium
5059,1,Medium_time,1,no,19,1,5,0,no,yes,Low
5060,2,Medium_time,4,yes,17,1,4,7,no,yes,Low
5061,2,short_time,2,yes,16,1,3,5,no,yes,Low
5062,2,Medium_time,4,yes,16,0,2,0,no,yes,Medium
5063,3,Medium_time,1,yes,17,0,3,0,no,yes,Low
5064,0,short_time,1,yes,17,3,2,0,no,no,Medium
5065,3,short_time,3,yes,17,1,1,1,yes,yes,Low
5066,3,short_time,1,yes,16,3,3,0,no,yes,Medium
5067,2,Medium_time,2,yes,16,0,2,2,yes,yes,Medium
5068,3,short_time,3,yes,16,0,1,0,yes,yes,Medium
5069,0,Medium_time,3,yes,18,1,5,4,yes,yes,Low
5070,3,Medium_time,1,no,20,1,2,2,yes,yes,Low
5071,3,Medium_time,2,yes,16,0,2,4,yes,yes,Medium
5072,3,short_time,2,yes,19,0,2,4,yes,yes,Medium
5073,3,very_long_time,2,yes,17,0,3,4,yes,no,Medium
5074,4,Medium_time,3,yes,16,0,3,8,yes,yes,Medium
5075,4,Medium_time,4,yes,20,0,4,9,yes,yes,Medium
5076,1,Medium_time,2,yes,18,1,2,0,yes,yes,Medium
5077,2,Medium_time,1,no,19,3,5,4,yes,no,Low
5078,1,Medium_time,3,yes,18,1,1,0,no,yes,Low
5079,4,Medium_time,4,yes,17,0,2,4,yes,yes,Medium
5080,3,Medium_time,1,yes,15,1,3,10,yes,yes,Low
5081,3,Medium_time,1,yes,16,0,2,4,yes,yes,Medium
5082,3,short_time,1,no,18,3,3,8,yes,yes,Medium
5083,3,very_long_time,2,yes,16,0,4,5,no,yes,Medium
5084,2,short_time,1,yes,21,0,2,3,yes,yes,Medium
5085,2,short_time,2,no,16,3,2,0,no,yes,Medium
5086,3,Medium_time,3,yes,16,0,3,0,no,yes,High
5087,1,Medium_time,1,yes,19,1,5,3,yes,yes,Medium
5088,2,Medium_time,3,yes,21,0,2,4,no,no,Medium
5089,0,Medium_time,2,yes,17,0,1,6,no,yes,Medium
5090,3,short_time,1,yes,16,0,1,0,yes,no,Medium
5091,2,Medium_time,1,yes,16,0,1,20,yes,yes,Medium
5092,2,long_time,2,yes,18,0,1,4,no,yes,Medium
5093,3,short_time,2,yes,16,0,1,0,no,yes,Medium
5094,2,Medium_time,2,yes,15,0,1,0,no,yes,Medium
5095,3,Medium_time,2,no,19,1,3,3,no,yes,Medium
5096,0,long_time,2,yes,17,0,2,0,no,yes,Medium
5097,3,Medium_time,3,yes,18,0,2,0,yes,yes,Medium
5098,3,very_long_time,3,yes,17,0,3,8,yes,yes,Low
5099,3,Medium_time,2,yes,15,0,4,16,no,no,Low
5100,2,Medium_time,2,yes,20,1,2,4,no,no,Medium
5101,1,short_time,1,no,18,1,5,6,yes,no,Low
5102,3,short_time,2,no,19,1,2,4,no,yes,Low
5103,3,short_time,3,yes,16,0,1,0,no,yes,Medium
5104,4,Medium_time,4,yes,15,0,2,0,yes,yes,High
5105,1,Medium_time,2,no,19,1,2,4,no,yes,Low
5106,2,Medium_time,2,yes,16,0,3,5,no,no,Medium
5107,3,short_time,1,no,22,1,4,0,yes,no,Medium
5108,4,long_time,1,yes,16,0,1,4,yes,yes,High
5109,2,Medium_time,2,yes,16,0,2,4,no,yes,Low
5110,4,Medium_time,3,yes,16,0,3,4,yes,yes,Medium
5111,4,Medium_time,4,yes,16,0,3,8,yes,yes,High
5112,1,short_time,1,yes,16,1,5,14,no,yes,Medium
5113,4,Medium_time,4,yes,15,0,1,2,yes,yes,High
5114,3,Medium_time,3,yes,16,0,2,2,yes,yes,Medium
5115,4,Medium_time,2,yes,18,0,4,6,yes,yes,Medium
5116,1,short_time,3,yes,15,0,3,4,no,yes,Medium
5117,1,Medium_time,1,yes,16,1,2,12,no,no,Medium
5118,4,Medium_time,4,yes,16,0,1,0,no,yes,High
5119,2,Medium_time,2,yes,16,0,2,0,no,yes,Medium
5120,4,Medium_time,4,yes,15,0,3,4,yes,yes,Medium
5121,3,Medium_time,4,yes,18,0,1,0,no,yes,High
5122,3,Medium_time,2,yes,17,0,3,4,yes,yes,Medium
5123,4,Medium_time,4,yes,15,0,1,4,yes,yes,Medium
5124,1,short_time,2,yes,17,0,2,6,no,yes,Medium
5125,3,Medium_time,3,yes,16,1,2,2,yes,yes,Medium
5126,3,Medium_time,2,yes,16,0,5,0,no,yes,Medium
5127,1,short_time,2,yes,17,0,3,16,no,no,Medium
5128,4,Medium_time,2,yes,15,0,1,0,yes,yes,Medium
5129,2,Medium_time,3,yes,15,0,3,4,yes,yes,Medium
5130,3,short_time,2,yes,16,0,2,2,no,yes,Medium
5131,4,Medium_time,4,yes,18,0,1,4,no,yes,High
5132,3,Medium_time,2,yes,16,0,3,0,yes,yes,Low
5133,4,Medium_time,2,yes,17,0,2,2,yes,yes,High
5134,1,short_time,1,no,19,1,5,14,no,yes,Medium
5135,1,Medium_time,3,yes,19,0,4,0,no,yes,Medium
5136,3,Medium_time,3,yes,16,1,3,4,no,yes,Medium
5137,2,short_time,1,yes,16,1,4,0,no,yes,Low
5138,4,Medium_time,4,yes,15,0,3,14,yes,yes,Medium
5139,3,Medium_time,2,yes,16,0,1,4,no,no,Medium
5140,3,short_time,1,yes,16,0,2,15,no,yes,Medium
5141,0,Medium_time,2,yes,16,0,3,14,yes,yes,Medium
5142,3,Medium_time,4,yes,15,0,3,4,no,yes,Medium
5143,4,Medium_time,2,yes,17,0,1,0,yes,yes,High
5144,4,Medium_time,4,yes,15,0,3,2,no,yes,Medium
5145,4,Medium_time,3,yes,16,0,2,0,no,yes,Medium
5146,2,Medium_time,3,yes,17,0,1,0,no,no,Low
5147,4,Medium_time,4,yes,16,0,4,0,yes,yes,High
5148,4,Medium_time,4,yes,15,0,1,0,no,yes,High
5149,3,Medium_time,2,yes,18,0,1,10,no,yes,Low
5150,3,Medium_time,3,yes,16,1,5,2,yes,no,Medium
5151,1,short_time,1,no,17,1,1,14,no,no,Low
5152,3,Medium_time,4,yes,16,0,2,0,yes,yes,Medium
5153,3,Medium_time,1,yes,16,0,1,4,no,no,Medium
5154,4,very_long_time,3,yes,16,0,3,1,yes,yes,Medium
5155,1,Medium_time,2,yes,17,1,3,4,no,yes,Low
5156,1,Medium_time,3,yes,17,1,3,0,no,no,Low
5157,4,very_long_time,2,yes,15,0,2,0,yes,yes,Medium
5158,3,Medium_time,4,yes,16,1,2,0,yes,yes,Medium
5159,2,Medium_time,3,yes,15,0,3,22,yes,yes,Low
5160,4,Medium_time,4,yes,15,0,2,0,no,yes,Medium
5161,3,Medium_time,2,yes,15,0,1,4,yes,yes,Medium
5162,1,Medium_time,1,no,19,1,5,9,no,no,Low
5163,2,Medium_time,2,yes,15,0,3,0,no,yes,Medium
5164,4,Medium_time,4,yes,15,0,3,0,yes,yes,High
5165,2,Medium_time,2,no,19,1,1,15,no,yes,Low
5166,2,very_long_time,2,yes,15,0,1,4,yes,yes,High
5167,4,Medium_time,4,yes,16,0,1,4,no,yes,High
5168,4,long_time,0,yes,16,0,3,4,yes,yes,Medium
5169,2,long_time,3,yes,16,0,2,0,yes,yes,Medium
5170,3,Medium_time,3,yes,18,0,3,0,yes,yes,Medium
5171,1,short_time,1,no,20,1,2,0,yes,no,Low
5172,3,Medium_time,1,no,16,1,1,0,no,yes,Medium
5173,2,Medium_time,2,yes,15,0,3,0,no,yes,Medium
5174,3,Medium_time,3,yes,15,0,2,16,yes,yes,Medium
5175,2,short_time,2,yes,17,0,1,4,no,no,High
5176,3,Medium_time,4,yes,18,0,2,6,yes,yes,Medium
5177,2,Medium_time,2,yes,16,0,3,0,no,yes,Medium
5178,3,Medium_time,3,yes,16,0,1,0,yes,yes,Medium
5179,3,Medium_time,3,yes,16,2,3,4,no,yes,Medium
5180,4,Medium_time,4,yes,17,0,1,0,no,yes,High
5181,3,Medium_time,4,yes,16,0,4,8,no,yes,Medium
5182,1,short_time,2,yes,16,2,2,16,no,yes,Low
5183,2,short_time,1,yes,20,2,2,16,yes,no,Medium
5184,1,short_time,3,yes,17,0,5,23,no,yes,Medium
5185,3,Medium_time,1,yes,18,0,4,0,yes,yes,Medium
5186,4,very_long_time,2,yes,18,0,1,0,yes,yes,Medium
5187,3,Medium_time,1,yes,15,1,2,10,yes,yes,Medium
5188,3,long_time,3,yes,17,0,1,2,yes,yes,Medium
5189,2,Medium_time,2,yes,16,0,3,0,no,yes,Medium
5190,1,Medium_time,1,no,19,1,4,4,no,yes,Low
5191,0,Medium_time,2,yes,15,0,2,0,yes,yes,Medium
5192,2,Medium_time,2,yes,15,0,3,0,yes,yes,Medium
5193,1,Medium_time,2,yes,15,1,4,4,no,no,Medium
5194,4,long_time,4,yes,15,0,1,0,yes,yes,Medium
5195,2,Medium_time,2,yes,15,2,1,15,no,yes,Low
5196,3,Medium_time,3,yes,16,0,3,4,yes,yes,Medium
5197,3,short_time,1,yes,17,2,4,0,no,yes,Low
5198,1,short_time,1,no,19,3,5,0,no,yes,Low
5199,3,short_time,1,yes,17,0,1,0,no,yes,Medium
5200,3,Medium_time,1,no,19,1,1,0,yes,yes,Low
5201,4,long_time,4,yes,15,0,4,2,yes,yes,Medium
5202,1,short_time,2,no,15,2,5,16,yes,yes,Medium
5203,3,very_long_time,3,yes,15,0,3,3,yes,yes,Medium
5204,3,short_time,2,yes,17,0,2,4,yes,yes,Medium
5205,2,short_time,2,yes,19,1,1,28,no,yes,Medium
5206,4,Medium_time,0,yes,15,0,2,32,yes,yes,Medium
5207,3,long_time,3,yes,16,0,1,6,yes,yes,Medium
5208,4,long_time,4,yes,15,0,1,4,yes,yes,Medium
5209,2,short_time,2,yes,18,1,1,4,no,yes,Medium
5210,4,Medium_time,4,yes,17,0,2,0,yes,yes,High
5211,4,Medium_time,4,yes,15,0,3,4,yes,yes,Medium
5212,3,Medium_time,3,yes,17,0,3,2,no,yes,Medium
5213,3,Medium_time,4,yes,15,0,3,2,no,yes,Medium
5214,4,Medium_time,2,yes,15,0,2,8,no,yes,Low
5215,2,Medium_time,4,yes,19,0,3,0,no,yes,Medium
5216,3,Medium_time,4,no,17,1,5,14,yes,no,Low
5217,3,very_long_time,2,yes,17,0,2,0,yes,yes,High
5218,1,Medium_time,1,yes,17,1,2,0,no,yes,Low
5219,1,short_time,1,yes,16,0,2,4,no,no,Medium
5220,1,Medium_time,1,no,19,3,3,0,no,yes,Low
5221,1,Medium_time,1,yes,17,0,5,0,yes,yes,Medium
5222,2,very_long_time,2,yes,15,0,3,4,yes,yes,Medium
5223,4,long_time,3,yes,16,0,1,4,no,yes,Medium
5224,4,Medium_time,3,yes,16,0,3,4,yes,yes,Medium
5225,2,Medium_time,2,yes,17,0,1,0,no,yes,Medium
5226,1,short_time,1,no,20,1,2,5,no,yes,Medium
5227,1,Medium_time,1,no,17,1,1,4,yes,no,Medium
5228,4,long_time,2,yes,17,1,1,0,yes,yes,High
5229,1,short_time,1,yes,16,1,4,0,yes,no,Low
5230,1,Medium_time,1,yes,16,3,2,5,yes,yes,Low
5231,2,short_time,1,yes,16,1,5,20,no,yes,Medium
5232,2,Medium_time,2,yes,16,0,3,3,yes,yes,Medium
5233,1,Medium_time,1,no,17,1,2,0,yes,yes,Low
5234,1,short_time,1,no,19,1,1,0,no,no,Low
5235,4,Medium_time,4,yes,15,0,2,6,no,yes,High
5236,3,long_time,1,yes,16,0,1,4,no,yes,Low
5237,1,Medium_time,2,yes,17,1,3,13,yes,yes,Medium
5238,4,Medium_time,2,yes,17,0,1,6,no,no,Medium
5239,2,short_time,2,yes,16,0,1,0,no,yes,Medium
5240,3,Medium_time,2,yes,16,0,2,2,yes,yes,Low
5241,2,Medium_time,2,yes,18,0,2,4,no,no,Medium
5242,3,Medium_time,1,yes,16,1,2,4,no,yes,Medium
5243,1,Medium_time,2,yes,19,1,1,2,yes,yes,Low
5244,3,very_long_time,4,yes,17,0,2,8,no,yes,Medium
5245,1,Medium_time,1,no,19,3,2,30,no,yes,Low
5246,4,Medium_time,3,yes,18,0,3,2,yes,yes,Medium
5247,3,Medium_time,3,yes,16,0,1,4,no,yes,Medium
5248,3,Medium_time,1,yes,16,0,2,2,yes,yes,Medium
5249,1,short_time,1,no,17,3,5,4,yes,yes,Low
5250,1,Medium_time,1,no,17,3,3,0,no,yes,Low
5251,1,short_time,1,no,17,2,3,9,no,yes,Medium
5252,2,short_time,3,yes,15,0,5,15,no,yes,Medium
5253,2,Medium_time,4,yes,16,0,2,0,no,yes,Medium
5254,3,long_time,2,yes,17,0,1,2,yes,yes,Medium
5255,2,Medium_time,3,yes,15,0,1,0,no,yes,Medium
5256,2,Medium_time,2,yes,17,1,2,0,yes,yes,Low
5257,2,Medium_time,2,no,17,1,1,11,no,yes,Low
5258,1,Medium_time,2,yes,15,0,3,0,no,yes,Low
5259,3,Medium_time,2,yes,15,1,3,0,no,yes,Low
5260,2,short_time,1,yes,16,0,2,2,no,yes,Medium
5261,2,short_time,2,yes,16,1,2,0,yes,yes,Medium
5262,4,short_time,4,yes,16,0,2,4,yes,yes,Medium
5263,3,long_time,2,yes,19,0,5,4,no,yes,High
5264,3,Medium_time,2,yes,15,0,2,4,no,yes,Medium
5265,2,Medium_time,2,yes,19,0,4,4,no,yes,Medium
5266,1,long_time,2,no,17,0,5,0,no,no,Medium
5267,3,short_time,2,yes,18,1,1,19,yes,no,Low
5268,1,Medium_time,2,no,18,1,2,9,no,no,Low
5269,3,Medium_time,3,yes,18,0,3,25,no,no,Medium
5270,0,Medium_time,1,yes,16,0,3,18,no,yes,Medium
5271,3,Medium_time,2,yes,16,1,2,8,no,yes,Medium
5272,4,long_time,2,yes,16,0,1,0,yes,yes,Medium
5273,4,long_time,2,yes,18,0,3,2,yes,no,Medium
5274,3,Medium_time,2,yes,16,0,4,4,yes,yes,Medium
5275,2,Medium_time,2,yes,17,0,3,4,yes,yes,Medium
5276,3,Medium_time,2,yes,17,1,2,5,no,yes,Medium
5277,3,Medium_time,4,yes,16,0,2,6,yes,yes,Medium
5278,2,Medium_time,2,yes,16,1,5,4,yes,no,Low
5279,1,short_time,1,no,17,2,5,0,yes,no,Low
5280,2,Medium_time,2,yes,17,0,1,4,yes,yes,Medium
5281,3,short_time,3,yes,16,0,3,2,no,yes,Medium
5282,1,short_time,1,no,19,3,5,12,yes,no,Low
5283,1,Medium_time,1,yes,15,0,2,9,no,yes,Medium
5284,4,Medium_time,4,yes,18,0,3,0,yes,yes,Medium
5285,4,very_long_time,3,yes,15,0,2,0,yes,yes,High
5286,3,Medium_time,2,yes,15,0,1,0,no,yes,Medium
5287,2,Medium_time,1,yes,16,0,3,4,yes,yes,Medium
5288,1,Medium_time,4,yes,16,0,3,0,yes,yes,Medium
5289,3,Medium_time,4,yes,15,0,3,4,yes,yes,Medium
5290,4,very_long_time,4,yes,15,0,3,2,yes,yes,Medium
5291,3,Medium_time,2,yes,16,0,1,0,no,yes,Medium
5292,3,Medium_time,2,yes,16,0,1,0,yes,no,Medium
5293,1,short_time,1,no,19,3,4,12,yes,yes,Low
5294,4,Medium_time,4,yes,15,0,4,4,yes,yes,High
5295,1,Medium_time,1,no,19,1,1,0,no,yes,Low
5296,3,Medium_time,3,yes,16,0,3,0,no,yes,Medium
5297,1,Medium_time,1,yes,15,1,3,14,no,yes,Medium
5298,1,Medium_time,1,yes,18,1,2,22,no,no,Medium
5299,3,long_time,4,yes,16,0,3,0,yes,yes,Medium
5300,4,long_time,4,yes,16,0,1,2,yes,yes,Medium
5301,4,Medium_time,4,yes,15,0,2,10,no,yes,Medium
5302,1,Medium_time,1,yes,18,0,2,4,no,yes,Medium
5303,2,Medium_time,2,yes,16,0,3,8,yes,yes,Medium
5304,4,Medium_time,4,yes,16,0,1,4,yes,yes,Medium
5305,2,Medium_time,4,yes,16,1,1,0,yes,yes,Medium
5306,4,Medium_time,4,yes,16,0,3,2,yes,yes,Medium
5307,1,short_time,2,yes,15,0,3,4,no,yes,Medium
5308,3,very_long_time,2,yes,16,1,3,4,yes,yes,Medium
5309,3,short_time,2,yes,15,0,2,2,yes,yes,Medium
5310,3,Medium_time,1,yes,17,1,3,4,yes,yes,Low
5311,3,Medium_time,2,yes,16,0,3,8,no,yes,High
5312,2,Medium_time,2,yes,17,0,2,0,no,no,Medium
5313,2,Medium_time,2,yes,16,0,1,4,yes,yes,Medium
5314,3,Medium_time,4,yes,16,0,1,4,yes,yes,Medium
5315,0,Medium_time,2,yes,15,0,1,6,no,yes,Medium
5316,1,short_time,2,yes,20,0,2,0,yes,yes,Medium
5317,3,Medium_time,1,yes,17,1,5,0,no,yes,Medium
5318,3,Medium_time,3,yes,16,0,4,18,yes,yes,Medium
5319,3,Medium_time,1,yes,15,1,1,4,no,yes,Medium
5320,1,short_time,1,yes,17,0,3,11,yes,yes,Medium
5321,3,very_long_time,4,yes,15,0,1,0,no,yes,High
5322,2,Medium_time,2,yes,16,0,1,4,no,no,Medium
5323,4,Medium_time,4,yes,16,0,5,2,yes,yes,Medium
5324,1,very_long_time,3,yes,18,1,2,8,no,yes,Medium
5325,3,Medium_time,2,yes,16,0,2,8,no,yes,Low
5326,3,Medium_time,2,yes,16,0,2,4,no,yes,Medium
5327,4,Medium_time,4,yes,20,0,2,24,no,yes,Medium
5328,3,Medium_time,3,yes,16,0,2,2,no,yes,Medium
5329,2,short_time,1,yes,19,1,2,0,yes,yes,Medium
5330,3,Medium_time,1,yes,16,0,3,12,yes,yes,Medium
5331,2,Medium_time,2,yes,16,0,2,6,no,yes,Medium
5332,4,long_time,4,yes,17,0,2,4,yes,yes,Medium
5333,4,long_time,2,yes,18,0,1,2,yes,yes,Medium
5334,1,short_time,2,no,19,1,1,3,no,yes,Low
5335,3,long_time,3,yes,17,0,1,4,yes,yes,Medium
5336,0,Medium_time,2,yes,17,1,3,19,yes,yes,High
